id,text,label
1391167506715398145,"Carlos Manucci Trujillo
0 - 0
Ayacucho FC  
ilk yarı 0.5 üst oran 1.88
#GSvsBJK 
Falcao 
#FenerinMaçıVar 
İyiKiDoğdun EdaYıldız 
#OrdularAksaya 
#KapatÇeneniDemetAkalın 
Arap 
#BoşYapmaYemiyoruz 
#shiba 
#canlıbahis 
#btc 
Mesut 
Valencia
KOYDUK MU",0
1515042126802956299,@ihsansenocak #gözümüzkulağımızaksada,0
1515375835875876874,"Kudüs düşerse; Kahire, Bağdat, Ankara, Beyrut, Amman düşer.
Kudüs düşerse; Tahran, Hartum, Diyarbakır, İslamabad ayakta kalamaz.
Kudüs düşerse; yarın Allah muhafaza Mekke, Medine'ye de göz dikecekler.
#HÜDAPAR 
#KudueseSahipCık 
#KuduesBizimdir https://t.co/BgIkL2uhe8",0
1394895142235131908,"#ResistGaza
Filistin kazanacak
Biiznilllah ..

#FilistinYalnızDeğil https://t.co/z08NX7qL04",0
1393294914423775234,"#Yahudi soykırımı ara ırkı temizlemek isteyen #siyonist yahudilerin işidir! 
Göç ettirme (1933-1940) ve ortadan kaldırma (1941-1945) provası/stratejisi aynen #Filistin 'de uygulanmaktadır!

#MescidiAksa #AksadaBaskinVar https://t.co/h3yv0ASHhx",1
1392266697281785858,İsrail'in Gazze'ye yönelik saldırısı durdu ve şimdi Gazze'deki silahlı direniş grupları yeniden roket ve füze saldırılarına başladı. #GazzedeKatliamVar,0
1416774607365869573,Kahrol itrail😤,1
1391554921938358277,"#MescidiAksa #MescidiAksaOnurumuzdur #MescidiAksaYanlızDeğildir #MescidiAksaKırmızıCizgimizdir 
#Filistin #uyan",0
1390788028084465666,#Kahrolsunİsrail https://t.co/p03lUXHEqH,1
1402153335696809988,"⭕ Sıcak Gelişme @AlqassamMedia 

Siyonist Yerleşimci grupları işgal güçlerinin koruması altında Mescid-i Aksa'nın avlusunu bastı. 

#MescidiAksa #Kudüs #FilistinKazanıyor #gazze #kahrolsunisrail #HopeToGaza https://t.co/dPHP5Bn2On",1
1392382740302110722,#FreePalestine #FreeQuds #AksadaBaskınVar #TBMMKudusİcinToplansın,0
1390387083638939650,"'Tûr Dağını yaşa
Ki bilesin nerde Kudüs
Ben Kudüs’ü kol saati gibi taşıyorum'

#KudüsBizimdir",0
1392402360773877763,@Emine_0013 #AksadaBaskinVar,0
1393361140265201666,#BBC #CNN #terrorist  #teroristisrael #MilletinAdamı #IsraelTerrorist  #Macron #FilistinYalnızDeğil #Palestine #Terroristisrail #Gaza_Under_Attack #kudüsbizimdir #KudüseBayramGelsin #GazaUnderAttack #DemirKubbe #FilistinYalnızDeğil #GAZZEDESOYKIRIM BU BOYKOTA VAR MISIN https://t.co/QQJkMIwaAs,1
1390429568666853376,"@hurmafidesi #KuduesBizimdir 
#KudusBizimdir",0
1392960794988630022,"İsrail işgal güçleri korkularından, #Gazze Şeridi yakınlarındaki işgalci yerleşim yerlerinde işgalci yerleşimcilerden sığınaklarda kalmalarını istiyor.

#GazaUnderAttack #Gaza #GazaCity #GazaChildrenUnderAttack #IsraeliTerrorism #IsraelTerrorist  #katilisrail",1
1395723408831401992,#FilistinKazanıyor istail ateş kesmeseydi israil diye bir yer kalmiycaktı  🇹🇷🇹🇷🇹🇷,0
1394747393225154569,"ALLAH BELANI VERSİN İTRAİL!
#ResistGaza https://t.co/d51vtjk6MF",1
1393173627777032200,"İşgalci İsrail’in terörist eylemlerine karşı dünya kamuoyunu tek ses olmaya davet eden Cumhurbaşkanımız @RTErdogan ‘a teşekkür ediyoruz.
Kör, sağır ve dilsiz taklidi yapan ülkeleri insalık onuruna sahip çıkmaya çağırıyoruz.

#FilistinYalnızDeğil

https://t.co/p1XZ8FZTPd",1
1514139440276459520,@___qul_zar Kahrol itrail yok olmaya mahkumsun yok olacaksın inşallah https://t.co/iSBLvDGGfS,1
1391205794616598534,"Erdoğan ""Kudüs'teki ibadethanelere ve Müslümanlara yönelik saldırı aynı zamanda bizlere yapılmış saldırıdır."" Doğru, Kudüs'e saldırı tüm Müslümanlara saldırıdır. Peki soruyoruz, fiziksel saldırıya sözlü saldırı ile mi yoksa fiziksel saldırı ile mi cevap verilir?  
 #OrdularAksaya",1
1390984251840024576,"#KudüsFilistininBaşkentidir
#KudüsBizimdir https://t.co/rpNo9WWEgF",0
1393174167583854594,"Mazlumların Umudu Cumhur Başkanımız Sn. @RTErdogan, 
israil devletinin İlk Kıblemiz ve Filistin Halkına Yaptığı Kanlı Eylemler İçin Uluslararası Yoğun Bir diploması Yürütmektedir.
Her zaman Olduğu Gibi Mazlumların Tek Umudu Türkiye'dir ve
#FilistinYalnızDeğil
@osmannnurika https://t.co/GxInllMoCD",0
1391663743365419008,"#MescidiAksa 
#KudüseSahipÇık https://t.co/2iN0jS0eyc",0
1515478544914259969,"Kudüs’ü savunmak,gerçek bağımsızlığı savunmaktır.(Nuri Pakdil)
#AksanınSesiOl https://t.co/0ddVGHH2n5",0
1395518834598105090,"#FilistinKazanıyorSapanı ve füzeleriyle şiir ve destan yazan El- Kassam’a ve Yiğit Konutan; Ebu Ubeyde’ye 

Selam Olsun ❕

#Gazze #Palaestine #Free_Palestine  #Gaza #FilistinKazanıyor 
#فلسطين_تنتصر
 #غزة_تنتصر https://t.co/YkZnNae0hO",0
1391980416328998912,"#StopIsraeliTerrorism #AksadaBaskinVar #IsraeliTerrorism 
Dünya 2 senedir böylesine zorlu sınavlar verirken hiç ders almamak? Şu videodakilere o kadar acıyorum ki. Vicdansızlık,insafsızlık,hırs insanı böylesine bir çukura sokmuş. Yazık. https://t.co/90GSoFOD8k",1
1515399877911629832,@yenisafak @selami4924 Zalimler için yaşasın cehennem. #AksanınSesiOl https://t.co/xUDIcBuPxW,0
1393387860036816904,@ZaINAb80686652's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0
1515729169883222022,"#teröristisrail 'e rağmen iftar sofraları açılmaya devam ediyor.İslamın nurunu söndüremeyeceksiniz.
#GözümüzKulağımızAksada https://t.co/l2rcR6HYTB",1
1392777488233861123,Bu kılıç yine birilerine çok rahatsızlık vermiş.. #kassamtugayları #DemirKubbe #Katilİsrail #KuduesuenUmuduErdoğan #GazaUnderAttack #KuduesKanAğlıyor https://t.co/wgspbSctZk,1
1515365026349129733,"#KuduesBizimdir 
#KudusİcinKıyamaDur https://t.co/Jj8ZIKgy1k",0
1515808143883874306,"@cvtkarakaya @Yorgun7325 @imdat155156 @AbbasGNDZ2 @TuranTrker16 @MuratBas6161 @saitdursun54 @16milyon_ist @MarasliRte @SSuzunca @yag_selda @Aknclar_RT @P_oyraz_ @farket2023 @mrt_krc_ @ygmr_glsn @orhan1734 @akyrekli7 @tepeyurtn @tarikhalil @__Zulal_ @MSC21_ @_vatanmillet @ihsanEmirgazi @DidemAyris @__SEBNEMce__ @Su55Uz @dayionder43 @EFSUNTURK571 @mizci65 @TurgayGrgn6 @eminuk55 @elifazrart @Aksi10_ @OraybeyR @dedicadet_life1 @Mchiclek_72 @SU54UZ @HRREMSU1071 @mithat_asc @istanbulkedisi2 🇹🇷👍🙋‍♂️   #GözümüzKulağımızAksada....🇹🇷
Gevşeklik göstermeyin, üzüntüye kapılmayın. Eğer inanmışsanız, üstün gelecek olan sizsiniz....🇹🇷
                  LA  GALİBE  İLLALLAH  ...🇹🇷
                   #BizeALLAHyeter ...🇹🇷
HAYDUT  TERÖRİST  DEVLET  İSRAİL  .......🇹🇷.",1
1395780011412557828,"#Katilisrail 
#MescidiAksaYanlızDeğildir https://t.co/xjXgxsLSwZ",1
1555679666056433666,Zulmunde bogulasin İsrail #gazzeunderattack #GazzeAteşaltında https://t.co/yCn8oLQZY2,1
1393373692315451393,"@Avicenna_Razi #HearGaze 
#GazaUnderAttack 
#FilistinYalnızDeğil 
#Katilİsrail",1
1394030158500278272,"🔸 Kudüs ve Filistin'i desteklemek için dünyanın çeşitli ülkelerinde ve şehirlerinde gösteriler hala devam ediyor.
#GazzedeKatliamVar #FilistinYalnizDegil https://t.co/H8yMF0lULH",0
1393579545362587651,"@smailYl69435760 Boşnaklar Novipazar'da Filistin Mitingi Düzenledi

Sırbistan Sancak Bölgesi Novipazar'da Boşnak vatandaşlar Filistin Halkına destek amacıyla miting düzenledi.

#FilistinYalnızDeğil  #Filistin #boşnak #HearGaza https://t.co/Mzg5zspNXS",0
1515138194626387968,@yagmur_ibic #AlAqsaUnderAttack #freeahmadmanasra #freefilistin #katilisrail #mescidiaksayageliyoruz #kudüsiçinsavaşahazırım #GozumuzKulağımızAksada,1
1514966704023130114,"@SmithsonianChan @Oprah @yford The Israeli administration is currently making unjust attacks on the Palestinians in Al-Aqsa Mosque. Do you have any news?
#KeepEyeOnAlAqsa
#المسجد_الأقصى 
#GözümüzKulağımızAksada",0
1393306568503054342,Faşist terörist katil devlet İsrail Almanlar sizin soyunuzu kırmadı mı niye Filistinlilere saldırıyorsunuz sizi gaz odalarına gönderen Almanya’ya saldırmıyorsunuz #MescidiAksa #MescidiAksaOnurumuzdur #MescidiAksaDirenisi,1
1392192024342839298,Tavsan tepkisi kadar olamadi.. #AksadaZulumVar #AksadaBaskinVar,0
1392697405288730629,#Katilİsrail https://t.co/lvYrNIyZ1n,1
1396077926504882179,"İncil'in ilk emri sev,
Tevrat'in ilk emri yaşat,
Kuran-i Kerim'in ilk emri oku.
Hiristiyan sevmedi,
Yahudi yaşatmadı ,
Müslüman okumadı 
#FilistinDireniyor #FilistineUmutOl #FilistinYalnızDeğil #PalestineWins #PalestineBleeding #PalestineWillBeFree https://t.co/JNMveHAPnE",0
1393642214174175242,"Muslumanlar günlerdir meydanlarda mübarek toprakları işgalci yahudi varlığından temizlemek için yöneticilere sesleniyorlar. Musluman #OrdularAksaya  gönderin.
#AqsaCallsArmies
#Aqsa_calls_armies
#الأقصى_يستصرخ_الجيوش https://t.co/9i1CrYFd7n",1
1514993932702212099,#gözümüzkulağımızAksada,0
1393019951418650626,"#GenocideinGaza #GenocideinGaza 
#GenocideinGaza
#GazaUnderAttackk 
#GazzedeKatliamVar https://t.co/QkjxHSJj1i",0
1392448124032008195,@thengerek @_zeybutdeli_ #AksadaBaskinVar #AksadaBaskinVar #AksadaBaskinVar #AksadaBaskinVar #AksadaBaskinVar #AksadaBaskinVar,0
1392491966483640326,"""Bir zulmü engelleyemiyorsanız en azından onu herkese duyurun""
#Aksadabaskınvar #AksadaBaskinVar
#IsraeliTerrorism #FreePalestin #FreePalestine  #TelAviv 
#IsraelUnderAttack
#demirkubbe 
#GazaUnderAttack https://t.co/UKHURcrYhg",0
1396176636555431936,"#OrdularAksaya 

https://t.co/UpBZbiJGY1",0
1392367770357182466,"Çocuklar ölürken dans edenlerin, şehirleri bombalanırken ağlamaya hakkı yoktur.
#katilisrail 
#teröristisrail",1
1391813115608801281,"#SONDAKİKA

Mescid-i Aksa'nın ön avlusunda yangın çıktı!
#AksadaBaskınVar #Filistin #AlAqsaMosque https://t.co/OSOPJpBKsl",0
1396201700617187329,"İHH, İsrail saldırıları sonrası Filistinlilere acil yardım ulaştırdı
#İHH #Israel #FilistinKazanıyor #IsraeliTerrorism 
https://t.co/gB5D2Jp04l",0
1394415928335601665,"PAYLAŞ DÜNYA DUYSUN. UYAN EY MÜMİN!
#BBC #CNN #terrorist  #teroristisrael #WhatsApp   #IsraelTerrorist #FilistinYalnızDeğil #Palestine  #Gaza_Under_Attack #kudüsbizimdir #KudüseYürüyoruz #GazaUnderAttack #HearGaza #FilistinYalnızDeğil #GAZZEDESOYKIRIM #GazaUnderAttak https://t.co/8nQAlHPbtM",0
1392722323480977412,"HAYIRLARA VESİLE OLMASI DİLEĞİYLE İNŞALLAH 🤲☝️🍬
#GazaUnderAttack #AksadaBaskinVar #RAMAZANBAYRAMI https://t.co/YD67oD8uQW",0
1395263255623475209,@Kerimalastal El Hafız olan Allah'ım tüm kardeşlerimizi bu siyonist itrail işgalci güruhlarından koru. Aminn.,1
1404839454787973124,"Filistinli Müslümanlara saldıran atlı birlikteki bir işgal askeri, arbede esnasında atına hakim olamayıp yere düştü.

#Kudüs #FreeQuds #KudüsBizimdir #PalestiniansLivesMatter https://t.co/2Ng6wfWvps",0
1393497634749485057,Bayramlar bayram değil kardeşlerim acı çekerken... #GazaUnderAttack #GenocideinGaza #GazzedeKatliamVar,0
1515689176695545856,"Ben bilmem (!) Kaşıkla tünel kazarak özgürlüğe kavuşmak zorunda kalmadım.

#SaveAqsa
#GözümüzKulağımızAksada https://t.co/DeocNiAMbA",0
1393381581465739264,"@yemrebzkrt Filistinde SOYKIRIM VAR!!!
KUDÜS ALLAH'INDIR,  İSLAMINDIR,MÜSLÜMANLARINDIR #KudueseBayramGelsin #freepalastine #IsraeliTerrorism #GazzaUnderAttack #GazzedeKatliamVar #Palestine #GenocideinGaza #GazzeDireniyor #AlAqsaUnderAtrack #Kudueseyuerueyoruz",0
1391519975656013826,"İtler tekrardan havlamaya başladı 
#KudueseSahipCık 
#KuduesBaskını 
#KuduesKırmızıCizgimizdir https://t.co/sI441qwLXu",1
1392712472876961793,"#Kudüs
#TerroristIsreal
#AlAqsaUnderAttack
#PalestineFree
#Gazze
#AksadaBaskınVar #GazaUnderAttack https://t.co/NEUzQmgjRT",0
1393309197719281667,"@leaglare #KuereciğiKapat 
#FilistinYalnızDeğil #HearGaze 
#GenocideinGaza 
#GazzaUnderAttack 
#IsraelTerrorist 
.....🇹🇷🇹🇷🇹🇷",0
1393596470562074629,@akpartineferii2 @edebali_12 @mehzery @thehafiyye @isinasli1982 @Ilgaz_mesut @ErgulYuksel37 @reisin_aslanlar @Ergulyuksel5 @harunkaya4646 @MehmetZeki02 @HiraOsmanoglu @avmuhammedatesx @DavutKa90114004 #TürkiyeFilistininYanında 👍📣,0
1556751488973787137,"Filistin'li sanatçı Ezz lulu Gazzede yaşananları böyle anlattı..✍🏼
#FilistinYalnızDeğil  #Filistin https://t.co/VDMDxSAnz6",0
1391709181544181761,"İşgalci İsrail Mescid-i Aksa'ya saldırırken,insanlığa saldırıyor.

Uluslararası kuruluşlar nerede?

“Din Özgürlüğü”nü sadece kendi inancınız için mi seslendiriyordunuz?

“İnsan Hakları” Filistinli müslümanlar için geçerli değil mi?

#AksadaBaskınVar
#AlAqsaMosque 
#المسجد_الأقصى https://t.co/zTMTVoPms4",0
1392176338925244416,"Birisi acı duyarsa canlıdır.
Başkasının acısını duyarsa İNSAN'dır.🐜

#Aksadazulümvar

#AksadaBaskinVar https://t.co/pqPXPHcdbE",0
1393595753843630087,@onderdayi43 #TürkiyeFilistininYanında,0
1515508208416313348,"@HanAsutay ZULME SESSİZ KALMA
#AksanınSesiOl  🇹🇷🇦🇪🇹🇷",0
1393969739609874439,"#SonunGeldiKöpekİsrail
#katilisrail
#IsraeliTerrorism
#terrorismındia https://t.co/4YL2yjIIgU",0
1391210408833388551,@alicoskun2525 @fatma_karabul #MescidiAksaOnurumuzdur,0
1556002465371365376,#GazzeAtesAltında https://t.co/FSfFWJeV2S,0
1515258288400740550,"@sevdaturkusev NATO ve insan hakları İsrail den ne kadar korkuyor 
 Terörist itrail Filistin Devletin den kovulacak Ogün inşallah yakın dır kaçacak delik olmayacak Ey itrail Filistin Devleti sizin mezarınız olacak",1
1395769440168521728,"#FilistinKazanıyor Ey işgalciler, Ey çocuk katilleri #israil o salonu terkettirildiğin gibi Filistin 🇵🇸 topraklarından cehennemine sürüleceksin 🤲 https://t.co/tmHypA5aW0",1
1393371086411141123,"Bu çocuğu bu duruma düşürenler Insallah çocuğun  göz yaşları içinde boğulursunuz...

#Katilİsrail #IsraelTerrorist #FilistininYanındayız #AksadaZulumVar #MescidiAksaYanlızDeğildir https://t.co/tgqvsIAS4m",1
1392653304182812681,"@SSejderha Kış uykusundalar 
#KudüsKanAğlıyor",0
1393440105831018496,#Gazze #FilistinYalnizDegil #palestinafree Artık kavli dualardan ve kınamadan daha fazlasını yapmalıyız. Kıyamet kopsun taş üstünde taş kalmasın fitneci ve bozguncu kavim beni İsrail’i tarihe gömelim Allah rızası için.,1
1515396920608714753,@RTEAysunReis #AksanınSesiOl 《,0
1396464888680259586,"@IAmArxi @Myf__7 @Pk50k @sh_kh98 @TMH_at @mahl33 @DrAzadR @Bat00l_N @IamFarahNaseem @Nodain10 @1liabe @Nysar7 @Ush_786 @6Zunee @KHT_786 @pk51k @1lbni 🇹🇷MİLLİ🇵🇸VE🇹🇷DİNİ🇹🇷KARDEŞLİĞİN🇹🇷🇹🇷GÜCÜ🇹🇷TEK🇵🇸GÜÇ🇹🇷OLALIM🇹🇷
🇹🇷🇵🇸❤️TAKİPTEYİM❤️🇹🇷🇵🇸🇵🇸💐
🇹🇷@Sarfiyail4700🌹🇹🇷🇦🇿🇵🇱💐
🇹🇷 #GenociedinGaza🤲🏻🇹🇷🇩🇿💐
🇹🇷#BizOsmanliyiz2023_4700 🇧🇭🇸🇾
🇹🇷 #TürkiyeFilistininYanında 🕋🤲🏻🇹🇷💐
🇹🇷 #HearGaze 🕌🤲🏻🇹🇷🇹🇲💐 🇵🇸🇵🇸🇵🇸
🇹🇷 🇵🇰🇹🇷🇲🇨🇹🇷🇲🇾🇹🇷🇧🇩🇹🇷🇱🇾🇹🇷🇹🇳🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸",0
1394431944419598338,@2II862llcxlj @SQedere @UN @bbcword Terrorist israel #GazzedeKatliamVar,0
1393173123948818435,#FilistinYalnızDeğil https://t.co/W7rXKy8k6g,0
1390787090745643015,"#MescidiAksaKırmızıCizgimizdir 
#isrealterrorist https://t.co/mcWNMijdDa",0
1393641344179056640,"• Yamin, 5 yaşında
• Abdurrahman, 8 yaşında
• Bilal, 10 yaşında
• Yusuf, 11 yaşında
• Yahya, 11 yaşında
• Suheyb, 14 yaşında

İsrail Gazze'deki bir eve düzenlediği saldırıda, çoğu çocuk 10 Filistinliyi daha katletti.
#GazzeDireniyor 
#GazzaUnderAttack https://t.co/bPlT7640nf",0
1393090001756430336,"#Genocideingaza  #GazaUnderAttack 
#GazzedeKatliamVar 
#GAZZEDESOYKIRIM
#Genocideingaza  #GazaUnderAttack 
#GazzedeKatliamVar 
#GAZZEDESOYKIRIM
#Genocideingaza  #GazaUnderAttack 
#GazzedeKatliamVar 
#GAZZEDESOYKIRIM https://t.co/scjEaSj2B7",0
1392252963050213381,"Sakın, Allah'ı zalimlerin yaptıklarından habersiz sanma! Allah, onları ancak gözlerin dehşetle bakakalacağı bir güne erteliyor. (İbrahim 42)#Teroeristİsrail #kuduesislamındır #aksadaSiyonistBaskın #Aksadabaskınvar",0
1393172931237355520,"Zalimin zulmüne dur demeden rahat yok yok bize.
Mazlumun gözyaşı dinmeden rahat yok yok bize.
@umutmurare 

#FilistinYalnızDeğil https://t.co/1VAviEi3z7",0
1393172791369871365,"Cumhurbaşkanımız syn @RTErdogan İşgalci örgütlerin sonlarını getirebilme adına mücadelesinde ne gerekiyorsa fazlası için uğraşıyor ve bu konuda tüm ulaşması gereken duyarlı dünya Reisleler ile destekleri adına anlaşmalar düzenleyerek çözüm için uğraşıyorlar.
#FilistinYalnizDeğil https://t.co/clHJ4cmcOO",0
1395752065469648905,"Bugün #FilistinKazanıyor ise ne başındaki basiretsiz yöneticilerin, ne de İran'ın gayriresmi askeri Hizbuşşeytanın sayesinde. Evi başına yıkıldığı, tüm ailesini kaybettiği, elinde hiçbir şeyi kalmadığı halde yılmayanlar ve onlara kalpten dua edip desteleyenler başardı bunu. https://t.co/tuSHF2z6Cm",0
1392010505523453953,"Dünya'nın suskunluğu çıkar denen illetten.  Para elin kiridir, KİRLEŞMİŞ  milletler!

#AksadaBaskinVar https://t.co/8Zg0DoMJrY",0
1515687784727871491,"Bu davanın eriyiz, bu davayla diriyiz!

#SaveAqsa 
#GözümüzKulağımızAksada",0
1392267224925319170,"@biraayiha #Kahrolsunisrail
#MescidiAksaBaskını
#AksadaBaskinVar
#DirenKudues
#KuduesBizimdir
#MescidiAksaOnurumuzdurSusma",1
1515106649970720769,"Allah'a isyan olan bir hususta kimseye hiç bir itaat yoktur. İtaat ancak marufta şer'i ölçüler içerisindedir.

Hz Muhammed

Sallallahu aleyhi ve sellem🌹
#GoezuemuezKulağımızAksada 
#AlAqsaUnderAttack",0
1514966356277481481,#gözümüzkulağımızaksada https://t.co/d5oGnz3JK1,0
1393987064497119232,#GazzeDireniyor https://t.co/TUqmujOwCc,0
1394413418757738496,"Sabret hele Azraîl den umut kesilmez...!!!!
Katil itrail
 😠😠
#HopeToGaza 
#GazzedeKatliamVar https://t.co/TNEA28MKXe",1
1393670329776713729,"@GelenTurk @temmuz1919 Yahudiler var. Zaten yahudilerin bir zararı yok.
Mesele siyonizm meselesi.
Azıcık kafayı kullanırsan resim çok net.
Resim şu güzel kardeşim.
İngiliz,işgalini sona erdirip bölgeden çekilirken bölgeye bıraktığı bir terör örgütü bu itrail denilen topluluk.",1
1556025770488774658,"Çocuk katilleri!
Lanetli kavim!
Çöllere düşün son kez ve bir daha çıkamayın.

#GazaUnderAttack 
#GazzeAtesAltında 
#Gazze",1
1392977365404463114,"Katil İsraile destek olan tüm güçlerin Allah belasını versin!
Yaktığınız ateşte yanın!

#GazzedeKatliamVar 
#gazzedesoykirimvar 
#GAZZEDESOYKIRIM 
#israilteroristtir https://t.co/JxQtDJgZSo",1
1395726008960040966,Nasıl kazandı gerçekten merak ediyorum adamların evi başına yıkıldı öldüler sakat kaldılar.. ve kazandı diyorsunuz nasıl? #FilistinKazanıyor,0
1515296780463878147,"Mescid-i Aksa’daki islam izleri asla silinmeyecektir!!! 
#GoezuemuezKulağımızAksada",0
1392775326556635138,"@KudusunSesiP for ıslam we are one ummah
freedom for palestine
we are with our palestinian brothers
#المسجد_الأقصى
#katilisrail 
#AlAqsaMosque
#AksadaBaskınVar
#KUDÜSMÜSLÜMANLARINDIR 
#SaveSheikhJarrah
#IsrealiTerrorıst 
#AksayaBaskinVar 
#TelAviv
#FreePalestine
#GazaUnderAttack",0
1517410539709808641,"İsrail saldırır. Filistinliler ümmet adına Aksa için canlarını ortaya koyar.
Kimi şehit olur kimi gazi. Kalanlar hiçbir şey yokmuş gibi genç, yaşlı ve çocuk hep birlikte namazdan evvel Aksa'yı temizler. 
Bunun açıklaması imandır. ☝🏾

#SaveAqsa 
#GözümüzKulağımızAksada https://t.co/DT1IsjbWih",0
1390390918675640321,"Kudüs uzlaşma ile anlaşma ile değil direnişle özgürlüğüne kavuşacak 
#KudüsBizimdir",0
1394746991712800771,"@Asmin91052270 #DoğuTürkistandaSoykırımVar
#MescidiAksaYalnızDeğildir
#GazaUnderAttackk
#Kudusİslamındır
#KudusBizimdir
#Kahrolsunİsrail
#HopeTheGaza
#FreePalestine
#İsraelTerorist
#FreeQuds
#FreeAqsa
#HearGaza
#Siyonist
 #المسجد_الأقصى 
#TürkiyeFilistininYanında🇹🇷🇵🇸🤘 https://t.co/IOpECD9Ujb",0
1393610428580868099,"ÂMİN YÂ RAB
Ey Rabbim !
Bir şeyler olsun..
#TürkiyeFilistininYanında https://t.co/trBuoq4qWD",0
1395087886643613702,"@can2071_1453 @DevrimDnz28 #DoğuTürkistandaSoykırımVar
#MescidiAksaYalnızDeğildir
#GazaUnderAttackk
#Kudusİslamındır
#KudusBizimdir
#Kahrolsunİsrail
#HopeTheGaza
#FreePalestine
#İsraelTerorist
#FreeQuds
#FreeAqsa
#HearGaza
#Siyonist
 #المسجد_الأقصى 
#TürkiyeFilistininYanında🇹🇷🇵🇸🤘 https://t.co/IOpECD9Ujb",0
1391950980401467395,"#المسجد_الأقصى
#AksadaBaskınVar 
#MescidiAksa 
#MehmetcikAksaya https://t.co/xpoqb4iKdn",0
1514920263162470401,"Mescid-i Aksa'daki İslam izleri asla silinmeyecektir. #GözümüzKulağımızAksada
#AlAqsaUnderAttack",0
1523413638518050819,@Kerimalastal Yani dışarda bu kadar zulüm ve öldürme kolayken içerdeki tutukluların hali nasıldır acaba Rabbim tez zamanda bir hâl çare versin #katilisrail,0
1391563939725590530,"Mescid-i Aksa’yı gördüm düşümde
Götür Müslümana selâm diyordu
Dayanamıyorum bu ayrılığa
Kucaklasın beni İslam diyordu.

#MescidiAksa
#MescidiAksaOnurumuzdur
#Kahrolsunİsrail https://t.co/OkrIChPS8n",0
1394281521134120963,İsrail bir terör devleti değil terör örgütü'dür #Katilİsrail https://t.co/r8Br25rtSO,0
1392584826780274688,#Katilİsrail https://t.co/gERqwLoQAt,0
1514996357605609473,"Kudüs ruhtur. Kudüsü görmezden gelmek akidenin zayıflığıdır.  #GözümüzKulağımızAksada 
#KeepEyeOnAlAqsa
#المسجد_الأقصي_بأعيننا https://t.co/KftIHgudGz",0
1390845907470585862,"Yıkılasın İsrail!

#Kudüs 
#KudüseSahipÇık 
#MescidiAksa 
#MescidiAksaBaskını",1
1392976967587217412,"#Gaza_Under_Attack
#GazzaUnderAttack
#GazzaUnderAttack
#KudueseBayramGelsin
#IsraeliTerrorism
#Gazze
#Gaza
#GazzedeKatliamVar
#فلسطين_تنتقض
#Palestine https://t.co/RTstUUZDlo",0
1397872499552043008,"⭕ Sıcak Gelişme @Mhbajanstr 

İşgal altındaki Tamralı çocuklar paralarını Gazze Şeridi'ndeki ailelere bağışladı.. 

#MescidiAksa #Kudüs
#FilistinKazanıyor #gazze 
#kahrolsunisrail #HopeToGaza https://t.co/JYvIHAaNA3",0
